"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000102554.14",1985.30697706475,4.60804622247342,0.115155848983772,40.0157374821908,0,0
"ENSG00000103196.12",557.812709566682,6.35515837039294,0.158318003210843,40.1417289348283,0,0
"ENSG00000103485.19",1319.46904559731,-10.5764944231089,0.255869190885547,-41.3355526959081,0,0
"ENSG00000103942.13",302.229481710101,-6.00194548189047,0.152708626116553,-39.3032511294388,0,0
"ENSG00000105281.12",9212.61944680079,9.97729770593197,0.225287581598046,44.2869404303575,0,0
"ENSG00000105329.11",799.269969903099,6.14695088326378,0.161213968663514,38.1291455958988,0,0
"ENSG00000105499.14",198.287071139784,-6.25112054619943,0.140883953246003,-44.3707065437333,0,0
"ENSG00000105963.15",1292.08691425422,7.24598521884952,0.189555638951916,38.2261654620973,0,0
"ENSG00000106258.16",3525.35670909621,-6.34430919449884,0.159224354419135,-39.8450929045589,0,0
"ENSG00000106348.19",1626.59671966495,4.60430361540366,0.0819641253759465,56.1746202290943,0,0
"ENSG00000106366.9",8927.22105011527,-12.2712615712267,0.214820709617569,-57.123270810679,0,0
"ENSG00000106565.19",948.639294296688,-10.7039270892136,0.280957342487639,-38.0980507376651,0,0
"ENSG00000106853.20",5886.94315901983,-6.32750295679024,0.134297201261562,-47.115672533388,0,0
"ENSG00000106927.12",4992.66996738128,-13.8046293219534,0.306256821336594,-45.0753366462367,0,0
"ENSG00000106993.12",666.978137342039,-3.38411961540888,0.0888425822163297,-38.0911892809309,0,0
"ENSG00000107438.9",3239.56371714908,-4.73541272771384,0.122571003338955,-38.634037404578,0,0
"ENSG00000108176.15",187.372060338311,-6.68804619069678,0.158792188455256,-42.1182317326731,0,0
"ENSG00000108375.13",2152.60735237929,5.1412268964947,0.131261707602778,39.16775874997,0,0
"ENSG00000108602.18",2208.30651201172,8.21810345837419,0.217025340215895,37.8670225799387,0,0
"ENSG00000108861.9",1925.4423495825,-2.31857409683387,0.0612551842591651,-37.8510672178243,0,0
"ENSG00000109072.14",2772.63559234679,-11.780491482052,0.221079335519829,-53.2862623924224,0,0
"ENSG00000109790.18",1557.33710014828,-4.42167336281975,0.116787337165047,-37.8608971670526,0,0
"ENSG00000110881.12",569.041753286032,6.93468007735215,0.15315317336628,45.2793757055705,0,0
"ENSG00000111206.13",2208.68336997726,6.24785737090987,0.157780675606941,39.5983687284645,0,0
"ENSG00000111859.17",1247.46576775905,-9.20114676273962,0.199509273280232,-46.1188926783149,0,0
"ENSG00000112655.16",1871.03652887389,9.48361236193863,0.200790233564917,47.2314424539603,0,0
"ENSG00000112874.10",321.152775671741,-5.62842731443036,0.130289833218293,-43.1992825180785,0,0
"ENSG00000113758.14",1899.34389082678,4.56102624879206,0.107559680994141,42.4046092981674,0,0
"ENSG00000113924.12",1127.1308631511,-9.71756497754265,0.232442601037157,-41.8062994226658,0,0
"ENSG00000114120.14",1989.640337206,7.50324467243085,0.16886559507999,44.43323501674,0,0
"ENSG00000114378.17",675.970643056394,-6.88735596164028,0.115584437933516,-59.5872254498645,0,0
"ENSG00000115414.21",10171.1315994431,-10.1727689059162,0.219393945243341,-46.3675918432161,0,0
"ENSG00000115718.18",726.193888300835,-8.89096636561136,0.188006015653625,-47.2908610647423,0,0
"ENSG00000116285.13",6400.36348354742,-6.37709614100823,0.131447591036163,-48.514362954387,0,0
"ENSG00000116771.6",770.062895546954,-3.90696852857414,0.0925558595480077,-42.2120063241122,0,0
"ENSG00000117228.11",2019.3551503167,-10.4138595244818,0.176321235351637,-59.0618566374806,0,0
"ENSG00000117394.24",9346.13503010835,5.87135267888823,0.150874564761352,38.9154572752227,0,0
"ENSG00000117601.15",941.329798708605,-11.2770221655484,0.299332974418762,-37.6738385987908,0,0
"ENSG00000118804.9",2049.52483148131,-6.47301443743425,0.103936612749435,-62.2784817226922,0,0
"ENSG00000119673.16",541.97542391194,-7.1866850450252,0.138243772622001,-51.9855969547048,0,0
"ENSG00000119888.11",7249.78563268725,5.80878542772989,0.153525295487781,37.8360152916443,0,0
"ENSG00000119929.13",414.944068476802,-3.55957507985147,0.0893407798894729,-39.8426685356359,0,0
"ENSG00000120129.6",4524.36861797647,-6.75432224503119,0.135584934606339,-49.8161706877084,0,0
"ENSG00000120708.17",6859.71311752387,-9.4708947525773,0.183007790352551,-51.7513201723944,0,0
"ENSG00000120875.9",914.593697082827,8.84888579893467,0.190600988036348,46.4262325715078,0,0
"ENSG00000120885.22",10594.9299264286,-4.70731656498279,0.0908558362969809,-51.810833038793,0,0
"ENSG00000122194.20",338.927338767755,-8.9161133439047,0.227422014571411,-39.2051462595104,0,0
"ENSG00000125378.16",6090.39850228446,8.70283985289114,0.155981912924249,55.793903855491,0,0
"ENSG00000125398.8",2351.18677885666,5.66287563627285,0.107070488674844,52.8892293885954,0,0
"ENSG00000125730.18",3785.3402217417,-10.8046236675843,0.218126855294063,-49.5336699968386,0,0
"ENSG00000125848.10",375.377504147903,-6.79064161734753,0.161056260814657,-42.1631644929481,0,0
"ENSG00000126218.12",177.499985401962,-5.42396980780261,0.141815308927711,-38.2467157376318,0,0
"ENSG00000127564.17",845.260214545599,6.15101432881025,0.152383211457958,40.3654331074869,0,0
"ENSG00000127831.11",2633.34728263172,-8.19657171100399,0.180834066469961,-45.3264800765046,0,0
"ENSG00000128567.17",1944.37611735346,6.69386518319309,0.148611280681291,45.0427797439457,0,0
"ENSG00000129353.15",1436.23478700585,5.39870474659497,0.0957261578202442,56.39738259142,0,0
"ENSG00000129354.12",885.195772663809,7.19046054205735,0.16107424299027,44.6406601612383,0,0
"ENSG00000129451.12",1320.79293246287,9.60554932723158,0.211342514373161,45.4501516446964,0,0
"ENSG00000130147.16",1587.86731283142,-4.19824571034021,0.0937016257058145,-44.8044063133015,0,0
"ENSG00000130203.10",5021.4027137193,-9.91353139471527,0.18906239336002,-52.4352369529013,0,0
"ENSG00000130303.14",369.524227964615,-7.88839918699401,0.193932642181723,-40.6759743911614,0,0
"ENSG00000131747.15",5915.2221368145,6.43100243929857,0.164355257732462,39.1286687631677,0,0
"ENSG00000131981.16",5748.05345362576,7.23703648858257,0.123998457505665,58.3639235048703,0,0
"ENSG00000132359.17",774.081996697892,4.4601736464864,0.111473349909648,40.0111205961018,0,0
"ENSG00000132386.11",756.281529286088,-6.59093567416056,0.146364835033404,-45.0308687374008,0,0
"ENSG00000132470.14",3801.1712382054,9.05821869849096,0.190465513976262,47.5583138878355,0,0
"ENSG00000132840.10",1248.41220555625,-9.37282569484943,0.187213441680065,-50.0649184734659,0,0
"ENSG00000133818.14",1428.70769893536,-7.81521481530896,0.132135363581175,-59.1455201960966,0,0
"ENSG00000134716.11",286.75951748453,-5.33284452583992,0.124215046478863,-42.9323554352762,0,0
"ENSG00000134824.14",941.746860422719,-4.95822542877451,0.129614701770197,-38.2535727896461,0,0
"ENSG00000135046.14",7760.50649794341,6.54579407248966,0.106626002626986,61.3902229401687,0,0
"ENSG00000135218.19",8013.42930285451,11.7850402255582,0.221992706750548,53.0875108379169,0,0
"ENSG00000135373.13",2205.59260683037,6.02320636935468,0.109704763305045,54.903781639878,0,0
"ENSG00000135414.10",496.994717235355,4.66187182276279,0.11709271567255,39.8135084320678,0,0
"ENSG00000135476.12",790.021811312044,5.95960142433937,0.151314520881583,39.3855222196639,0,0
"ENSG00000135744.9",2401.22191257226,-9.12689175645464,0.234090588339071,-38.9887172364004,0,0
"ENSG00000136603.15",1047.72856735011,-4.22951024387266,0.106063386149252,-39.8771941706719,0,0
"ENSG00000136881.12",3102.43732958091,-10.0556467576128,0.228312523808953,-44.043342826113,0,0
"ENSG00000137801.11",1149.72411787887,-8.22293948984048,0.193548732168382,-42.485111618746,0,0
"ENSG00000137807.16",1799.85921914225,4.41123299230271,0.115707875476717,38.1238785530235,0,0
"ENSG00000138031.15",1290.19119993392,7.78429668197506,0.183745618728134,42.3645294829725,0,0
"ENSG00000138207.15",10334.4842272918,-13.7899407689418,0.314677958240207,-43.822391774944,0,0
"ENSG00000139278.10",2811.27520551346,-6.75803454609124,0.171560472565054,-39.3915594020566,0,0
"ENSG00000139370.12",479.389946832088,-2.81954131708293,0.0625395254832102,-45.0841495086158,0,0
"ENSG00000141934.10",695.877861030773,8.1362231792702,0.214740825019639,37.8885718564512,0,0
"ENSG00000142156.16",1524.26532701971,4.43553522798102,0.11253334800504,39.415296057684,0,0
"ENSG00000142910.16",2865.32628287881,7.85439805887459,0.18680674347632,42.0455809716004,0,0
"ENSG00000142945.13",1102.23792630658,7.11708814266466,0.17280839920808,41.1848508248429,0,0
"ENSG00000144063.4",1306.03855038688,5.04131547046388,0.111010647670363,45.4129002601052,0,0
"ENSG00000144645.16",569.276222126766,5.74084286766004,0.145256926191141,39.5219905734875,0,0
"ENSG00000145192.13",1103.81774720504,-10.0107802476198,0.212496366657825,-47.1103596031821,0,0
"ENSG00000145623.13",218.135693089897,-7.82177891691241,0.195239084784463,-40.0625670087902,0,0
"ENSG00000147065.18",5934.9656307941,-11.1248462218953,0.193525770438133,-57.4850894364567,0,0
"ENSG00000147592.9",1420.15996295738,-3.98073214928798,0.0979778486582448,-40.6288993257355,0,0
"ENSG00000147872.10",2565.54023879614,-11.5348834086573,0.276162338462642,-41.7684883205668,0,0
"ENSG00000148175.13",5257.54730319062,-12.783118556929,0.323369870427845,-39.5309511675158,0,0
"ENSG00000148702.15",2263.1717627388,-11.7822820099292,0.290660618208899,-40.5362174020464,0,0
"ENSG00000149131.17",1431.01637716345,-6.46597277041636,0.108483096605664,-59.6035048107093,0,0
"ENSG00000149328.16",1481.48313045195,6.92423100087898,0.153552529609041,45.0935651695789,0,0
"ENSG00000149485.19",1808.97167464506,-6.41367490214486,0.0969399443650793,-66.1613222923952,0,0
"ENSG00000149948.14",1817.65929247363,8.8429465399917,0.218237575641857,40.5198165988775,0,0
"ENSG00000152229.18",573.091810426908,-6.82004167755879,0.155479045661323,-43.8646998928379,0,0
"ENSG00000152492.15",3464.94099668356,-3.24189434219849,0.0633028128263035,-51.2124848400326,0,0
"ENSG00000152556.17",1311.49872861666,3.78881508946182,0.0928176105280785,40.8200024532592,0,0
"ENSG00000153250.21",755.540770590319,-7.83647584624934,0.155548576191032,-50.3796051249304,0,0
"ENSG00000154358.23",524.289659155642,6.78097449152619,0.172275991043387,39.3611114959044,0,0
"ENSG00000154511.12",339.933984423566,-3.46396798858188,0.0917340633293355,-37.7609784507839,0,0
"ENSG00000156504.17",2814.16508037451,3.43415834481985,0.0789586651683283,43.493115511752,0,0
"ENSG00000157193.18",2306.99232920347,7.54222256391666,0.171694754081454,43.9280897326575,0,0
"ENSG00000157654.19",3705.56795547065,-10.32143959894,0.207899368466374,-49.646324926713,0,0
"ENSG00000158874.11",3013.41585502015,-12.2405972226321,0.255095524321518,-47.9843668570378,0,0
"ENSG00000159259.8",727.665610936302,3.75543172156481,0.0833767716479879,45.0417022311687,0,0
"ENSG00000159674.12",428.887725747752,-6.16832214792753,0.126441002440562,-48.7841920648104,0,0
"ENSG00000159842.16",1431.50396009016,5.79944341971489,0.143090287062453,40.529958662978,0,0
"ENSG00000160352.16",441.847983231122,4.92519879333878,0.125072870872515,39.3786339034224,0,0
"ENSG00000160360.13",454.797481534259,6.30793023806321,0.166750069506771,37.8286513266315,0,0
"ENSG00000160862.13",2320.58884649213,-10.1925108150637,0.197924873296966,-51.4968666912869,0,0
"ENSG00000161249.21",1218.78761723434,6.13280519567073,0.135512653192547,45.2563288459622,0,0
"ENSG00000163131.12",811.594309275547,-6.38016375353926,0.154935311162455,-41.1795329655319,0,0
"ENSG00000163347.6",5263.81308671532,-7.96914334260111,0.13647524594199,-58.3925919136167,0,0
"ENSG00000163624.6",429.151256850231,4.50495163383759,0.108668835902107,41.4557825750139,0,0
"ENSG00000163631.18",49104.2576629497,-16.9786036049368,0.306225381334336,-55.444795369198,0,0
"ENSG00000163814.8",1830.97799193841,8.63782990073225,0.226468968206439,38.1413399334181,0,0
"ENSG00000164045.12",963.54205306895,4.29520467189268,0.113218696484708,37.9372383294734,0,0
"ENSG00000164741.15",353.343754291331,-8.23485656814469,0.209944474230425,-39.2239738546608,0,0
"ENSG00000165092.13",7312.61923498791,-13.7657795854953,0.356998554899025,-38.5597627681964,0,0
"ENSG00000166333.14",1703.63405122585,-2.60935814002501,0.0676809410444126,-38.5538099760276,0,0
"ENSG00000166825.15",1139.42817557894,-9.76910219989477,0.250355984928976,-39.0208454679691,0,0
"ENSG00000167123.20",300.699752687624,4.23074524298231,0.112121089896035,37.7337149229042,0,0
"ENSG00000167244.22",467.934093674328,-6.85331717219993,0.176416822293306,-38.8472997252257,0,0
"ENSG00000167315.18",2312.79589376646,-4.22509016419833,0.110830358224284,-38.1221375793819,0,0
"ENSG00000167513.9",773.921999881995,4.93640652478035,0.121908190005193,40.4928210694463,0,0
"ENSG00000167711.14",491.837056437814,-7.60738088912249,0.176004750173507,-43.2225884904984,0,0
"ENSG00000167772.12",1320.45267357229,-10.258993918386,0.273230357589335,-37.5470500748868,0,0
"ENSG00000167900.12",2148.99134408252,4.48233614928656,0.119096072658318,37.6363052889763,0,0
"ENSG00000168268.11",944.278270079831,4.06455124868264,0.10276994543348,39.5499990930082,0,0
"ENSG00000168646.14",5710.20946382339,9.91607042505094,0.229833561626221,43.1445710316994,0,0
"ENSG00000169764.16",3700.82030308342,-4.84467419410922,0.120512069881828,-40.2007383896054,0,0
"ENSG00000169908.12",3204.58960087241,-7.19912681052637,0.143842787562328,-50.0485768701258,0,0
"ENSG00000170271.11",536.956990440526,-6.56109008670388,0.165019302251178,-39.7595311408913,0,0
"ENSG00000170312.17",2195.8575359995,6.47538805713188,0.152992452009023,42.3248857842345,0,0
"ENSG00000170779.11",990.380583629599,4.56164586222317,0.101478617771393,44.9517934162198,0,0
"ENSG00000171345.13",7566.91028238158,6.06220796902472,0.157768447748739,38.4247170808156,0,0
"ENSG00000171444.19",625.231334841911,-5.87562374430996,0.152336382589694,-38.5700621507831,0,0
"ENSG00000171564.12",10724.5913507629,-15.5307053111108,0.402922286312433,-38.5451632701896,0,0
"ENSG00000171766.17",3070.70053292686,-11.6117043691731,0.277608422755907,-41.827637122462,0,0
"ENSG00000172057.10",1805.07239099801,-3.24916390607905,0.075427544429703,-43.0766231440453,0,0
"ENSG00000173210.21",1596.35265288692,-5.81930305585579,0.146012062964135,-39.8549471716263,0,0
"ENSG00000175003.15",373.65582668195,-7.49363123022733,0.172271403757318,-43.4989851292079,0,0
"ENSG00000175832.13",1638.36158659169,7.61439013719207,0.192192964939606,39.6184643885627,0,0
"ENSG00000176046.9",972.16271909926,-8.00563899278438,0.176598366001029,-45.3324635672889,0,0
"ENSG00000176171.12",936.932115474099,-7.73108821728735,0.177162590213007,-43.6383787795835,0,0
"ENSG00000176871.9",1676.53553635904,-2.25759794200616,0.0578550712110612,-39.0216085599516,0,0
"ENSG00000176919.13",283.307193619478,-7.17832028687095,0.148989506917647,-48.1800392214111,0,0
"ENSG00000178772.7",732.986851245883,-10.5575983415261,0.261611408436949,-40.3560318894525,0,0
"ENSG00000179761.12",424.042304304993,-7.28911624189437,0.134032743533841,-54.3831010968897,0,0
"ENSG00000183779.7",1578.37739056811,5.07665740536434,0.116032806615237,43.7519142512725,0,0
"ENSG00000183943.6",828.349443588958,4.56241059768304,0.121423741995128,37.574287554621,0,0
"ENSG00000184014.9",747.792916987359,-6.01859498883424,0.105067610945214,-57.2830669193818,0,0
"ENSG00000184363.10",2020.61432830705,8.96938758061153,0.202864985626101,44.2135815253153,0,0
"ENSG00000184588.18",1646.41085209855,9.20540980705022,0.198908496341068,46.279620913054,0,0
"ENSG00000184916.9",1802.53961810152,7.3887838154704,0.167876722036714,44.0131527815661,0,0
"ENSG00000185201.18",1245.25984757375,-7.93394391470774,0.176681144674465,-44.9054364534824,0,0
"ENSG00000186185.14",697.336984769766,6.13432979046015,0.145391797560971,42.1917184694527,0,0
"ENSG00000187134.14",21937.5863223105,-16.1489734917312,0.428437281461608,-37.6927363478714,0,0
"ENSG00000188112.10",870.605704708029,4.25475822133708,0.0900446599719715,47.2516440470926,0,0
"ENSG00000188807.13",530.992763705128,3.58215530076075,0.0844484684789588,42.4182387825456,0,0
"ENSG00000196139.14",6300.77288273398,-11.8410221079603,0.246400140258028,-48.0560688624628,0,0
"ENSG00000197142.11",3435.08292401718,-2.82162790877383,0.0608748840094841,-46.3512654633433,0,0
"ENSG00000197249.14",26746.4392572646,-12.1613292872561,0.152065681397546,-79.9741873083297,0,0
"ENSG00000197457.10",749.7931854026,6.00443657541414,0.156850751745775,38.2812100585032,0,0
"ENSG00000197601.14",2167.10028578264,5.91594710719355,0.148057961956973,39.9569670485725,0,0
"ENSG00000198435.4",1084.95167132263,7.15783187671221,0.163680068674404,43.7306260602244,0,0
"ENSG00000198734.12",360.329179421747,-9.20365118516584,0.242273880202943,-37.9886233607036,0,0
"ENSG00000198959.12",7376.71512371147,-11.0257875577089,0.24219521265396,-45.5243827360955,0,0
"ENSG00000203499.12",465.860441238578,5.74475996778746,0.14606528267999,39.330084893434,0,0
"ENSG00000204389.10",1221.87004708344,-7.08260576055717,0.142536287552773,-49.6898430719608,0,0
"ENSG00000206195.11",713.799799918439,6.81391698822486,0.160776959107317,42.3811784105,0,0
"ENSG00000213214.6",566.16157393825,-5.54072990788486,0.143010555358386,-38.7435031910738,0,0
"ENSG00000213625.9",1727.71776279666,-3.4193311657461,0.0686455193112123,-49.8114254223086,0,0
"ENSG00000214274.10",258.959749267269,-3.70986754955734,0.0953963750951551,-38.8889781803224,0,0
"ENSG00000234906.11",1940.73211562402,-9.11256418632202,0.114928920848751,-79.2886952998918,0,0
"ENSG00000243649.10",1262.27969385704,-8.27957857123382,0.187309548835957,-44.2026507601327,0,0
"ENSG00000244306.11",1094.74817499398,6.24558650218749,0.106787995527211,58.4858482580661,0,0
"ENSG00000244414.8",299.694733222493,-8.58866908326031,0.21277003996143,-40.3659701564057,0,0
"ENSG00000257017.10",23801.7085168554,-15.8792968600754,0.293647240860721,-54.0760976113073,0,0
"ENSG00000258947.8",1259.76763670986,7.75193316193741,0.148477426329551,52.2095065463469,0,0
"ENSG00000259207.10",330.846853349822,-7.73908576701762,0.193573283051935,-39.9801338542222,0,0
"ENSG00000260604.3",887.288013574376,-8.90621343429045,0.200466374266912,-44.4274680322807,0,0
"ENSG00000263753.10",320.69373188606,-6.78513475120869,0.150204738117646,-45.1725746886516,0,0
"ENSG00000270231.5",398.30701087686,-5.84799676889403,0.142316654520569,-41.0914435038862,0,0
"ENSG00000271601.4",272.747368851086,-4.0195760122331,0.107033869040413,-37.5542437946948,0,0
"ENSG00000198650.11",320.710419358064,-7.26433487220236,0.193652594758161,-37.5122000367425,5.82678789057254e-308,6.01704518212993e-306
"ENSG00000156515.25",971.971966643038,4.91515893588634,0.131080061971873,37.4973803181525,1.01621588492625e-307,1.04485469622872e-305
"ENSG00000106144.20",1161.20172170427,3.21976003413493,0.0859329797124302,37.4682693991257,3.0283588416467e-307,3.10028236413581e-305
"ENSG00000015520.15",277.89450366398,-7.35203354588001,0.19624831655121,-37.4629126765607,3.70193770795486e-307,3.77359324041356e-305
"ENSG00000173894.11",315.259619494585,6.303417943419,0.168455985245788,37.4187829195973,1.93421930566892e-306,1.96323259525395e-304
"ENSG00000143507.18",318.152693608093,-6.99376171121314,0.187035270773695,-37.3927424612617,5.12669991348832e-306,5.18145743171323e-304
"ENSG00000165929.13",406.474103479726,4.72179745836546,0.126471015627963,37.3350165246989,4.4383592330418e-305,4.4667572094905e-303
"ENSG00000141756.20",1925.6113286631,10.2764667993502,0.275258821849325,37.3338326826649,4.63907267153328e-305,4.64905548614291e-303
"ENSG00000162267.14",1023.59919404724,-11.0435491006178,0.295821452600202,-37.331806072709,5.00395080662789e-305,4.99364855496719e-303
"ENSG00000138449.11",1499.00643957093,-6.15719416533689,0.165414280918606,-37.2228693383894,2.91202044727315e-303,2.89386601017508e-301
"ENSG00000003436.16",1419.32643601546,-6.5842108565173,0.177041485673277,-37.1902146634049,9.82265138590739e-303,9.72074137777861e-301
"ENSG00000107719.10",845.698508495082,8.33400279324366,0.224319277218361,37.1524146145096,4.00762561611276e-302,3.94958987586283e-300
"ENSG00000131018.25",159.684019028935,-5.55824539904053,0.149651477435366,-37.1412664565315,6.06550300142841e-302,5.95296536309612e-300
"ENSG00000103202.13",987.908175550274,-6.0003486532035,0.161780108569294,-37.0895328620294,4.14348515518495e-301,4.0498730831604e-299
"ENSG00000139629.16",719.10515278875,5.88577938846724,0.158853316400858,37.0516620100949,1.68854528181048e-300,1.64363274542134e-298
"ENSG00000140403.13",848.53351749647,4.69945035014177,0.126884177419854,37.0373236892375,2.87315203579875e-300,2.78531567356147e-298
"ENSG00000121410.12",144.097358570434,-6.50054133055316,0.175566495296084,-37.0260927040227,4.35626528467047e-300,4.20592100716294e-298
"ENSG00000132855.5",948.592416205137,-9.25541033170607,0.250152929542348,-36.9990083611602,1.18794071522037e-299,1.1422987824777e-297
"ENSG00000179051.14",2923.40080151349,2.34398469934837,0.0633681564264977,36.9899462369119,1.66148946583456e-299,1.59121114125148e-297
"ENSG00000180190.13",113.328595760355,-6.66187256746244,0.180109483776491,-36.9879055104592,1.79185937742016e-299,1.70917478205246e-297
"ENSG00000244509.4",1392.16919110989,8.34178090892351,0.225568399420208,36.9811592863401,2.30007544472334e-299,2.18516367550496e-297
"ENSG00000082146.13",728.188142952083,-2.32367221675134,0.0628374068779328,-36.9791232993634,2.48007297840327e-299,2.34678140677514e-297
"ENSG00000090612.22",379.656597183344,-4.92021426555425,0.133072209535973,-36.9740179614602,2.99577733579052e-299,2.82352013898257e-297
"ENSG00000135929.9",563.805707094173,-9.00915262862721,0.243795377858476,-36.9537466532981,6.3411338948556e-299,5.92945949357147e-297
"ENSG00000141485.17",273.353898598839,-5.38772615444272,0.145796320260704,-36.953786932405,6.33169547035114e-299,5.92945949357147e-297
"ENSG00000189221.11",1744.66587110277,-9.20957841958733,0.250375286480008,-36.7830968825379,3.44013901894379e-296,3.204185954468e-294
"ENSG00000162896.6",142.553760034287,-6.98134164806837,0.190061564282578,-36.7320014144927,2.25344236141484e-295,2.09068396585797e-293
"ENSG00000120158.12",967.563315536446,-2.30298607101989,0.062706126909914,-36.7266515172982,2.74313807607998e-295,2.53510787723641e-293
"ENSG00000138180.16",1341.86782641102,6.33569601659287,0.172848307696222,36.654660384224,3.85695710422675e-294,3.55064295280967e-292
"ENSG00000131378.14",589.386143185562,-8.97088618715087,0.244820748863048,-36.642671133112,5.98702884087673e-294,5.49026725867425e-292
"ENSG00000146670.10",1510.11438748142,5.14595973654976,0.140636228691043,36.5905697589109,4.03984851229872e-293,3.69040161598488e-291
"ENSG00000235501.8",141.214147764485,-5.90902313240723,0.161595482834752,-36.5667593471644,9.65822830620067e-293,8.78898775864261e-291
"ENSG00000103995.14",1130.89996773087,5.49566762775761,0.150503249854446,36.5152754712775,6.34651072586039e-292,5.75328153625612e-290
"ENSG00000186854.11",388.362628227838,4.55216595103763,0.124947053285911,36.4327595675355,1.29004930081036e-290,1.1650175263706e-288
"ENSG00000017483.16",1591.52701164669,4.62238775592178,0.127018636656073,36.3914137138613,5.82001613031962e-290,5.2360304208796e-288
"ENSG00000166278.16",522.640062313767,-6.24030265780349,0.171581337877706,-36.3693554030407,1.29928379037681e-289,1.16450148321659e-287
"ENSG00000106538.10",1007.12555799088,-6.5971669394668,0.181439653372845,-36.3601165281667,1.81854386405254e-289,1.62376824492902e-287
"ENSG00000051523.12",2120.38742773178,7.86741458032933,0.21670063653815,36.3054521020952,1.32719022259795e-288,1.18060280812449e-286
"ENSG00000205403.15",608.453291469043,-10.2478191387929,0.282319715011285,-36.2986309276463,1.70041827928485e-288,1.50696397579457e-286
"ENSG00000204580.14",2851.2916093491,4.38964214545459,0.120993719804185,36.2799172763574,3.35514164385479e-288,2.96237803655e-286
"ENSG00000188997.8",143.530619653965,-3.39504499440411,0.0936582799032317,-36.2492776710387,1.02008449203723e-287,8.97334324828751e-286
