"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000135744.9",2401.22191257226,-10.0655450984646,0.24612168060034,-40.8966210287236,0,0
"ENSG00000136193.17",2170.17707575538,9.61188315982792,0.217036763001425,44.2868895891375,0,0
"ENSG00000136854.25",540.365926317524,3.73470612845516,0.0942657304594976,39.6189167606336,0,0
"ENSG00000136881.12",3102.43732958091,-11.2925805508902,0.255086782562669,-44.2695636263155,0,0
"ENSG00000137285.11",1748.00827850031,4.66147436247442,0.108642479328654,42.9065535992879,0,0
"ENSG00000137699.17",1495.82870541719,7.39363321413681,0.175370233929537,42.1601377181692,0,0
"ENSG00000137804.14",1610.7364146807,3.73452210487943,0.0965510806500758,38.6792367287346,0,0
"ENSG00000137807.16",1799.85921914225,4.85528669641508,0.115621798103083,41.9928315946646,0,0
"ENSG00000138031.15",1290.19119993392,7.62915476675383,0.18375072312028,41.5190462230721,0,0
"ENSG00000138092.11",937.571210852124,4.28086372454827,0.0865097024859565,49.4842035232199,0,0
"ENSG00000138160.7",1533.72190471762,5.51778772727025,0.142773328437592,38.6471884325518,0,0
"ENSG00000138180.16",1341.86782641102,7.80140170845439,0.172534032182322,45.2165964579696,0,0
"ENSG00000138207.15",10334.4842272918,-15.1397193573647,0.398240234820113,-38.0165488909059,0,0
"ENSG00000138356.14",3191.08378036298,-8.05563745724939,0.174834109368817,-46.0758915198624,0,0
"ENSG00000138449.11",1499.00643957093,-7.68445273640553,0.173830624181607,-44.2065532042116,0,0
"ENSG00000139278.10",2811.27520551346,-9.28276946885072,0.186874536699079,-49.6738059278704,0,0
"ENSG00000139629.16",719.10515278875,6.99981791355707,0.158399165566187,44.191002449645,0,0
"ENSG00000140525.20",2182.19529679304,4.44621058883716,0.104431260924003,42.5754754802088,0,0
"ENSG00000140807.7",1293.68439903092,8.4295392026309,0.222256047422447,37.9271533908307,0,0
"ENSG00000141441.16",170.431906347167,-4.05277464595294,0.10634407981463,-38.1100165897095,0,0
"ENSG00000141485.17",273.353898598839,-7.51126844105713,0.191448709207098,-39.233842171962,0,0
"ENSG00000141526.18",1355.89393951698,4.80670180773081,0.121491052444589,39.5642453580943,0,0
"ENSG00000141646.16",628.406294421969,-6.73594296109558,0.146052433214045,-46.1200324627514,0,0
"ENSG00000142484.7",293.620272081623,-5.52475472414436,0.142703342254191,-38.7149637623999,0,0
"ENSG00000142494.13",171.206585911611,-6.3530558140505,0.158862832298603,-39.990825557668,0,0
"ENSG00000142910.16",2865.32628287881,9.50706110446011,0.18667876387549,50.9273840638942,0,0
"ENSG00000142945.13",1102.23792630658,7.89109577606626,0.172672156590659,45.6998738642797,0,0
"ENSG00000143476.18",681.67658464558,4.82927443580712,0.125681705894038,38.4246410522044,0,0
"ENSG00000144063.4",1306.03855038688,5.22315043637738,0.110956556964897,47.0738330320562,0,0
"ENSG00000144645.16",569.276222126766,5.82560102579656,0.14518257436503,40.1260347619223,0,0
"ENSG00000145555.15",1673.68878500387,6.64676697503514,0.169451242965227,39.2252476802375,0,0
"ENSG00000146670.10",1510.11438748142,5.86752166780628,0.140502231864858,41.76105667453,0,0
"ENSG00000148346.12",2770.87080204898,6.62741757118523,0.145263541325366,45.6234063325009,0,0
"ENSG00000148677.7",6610.29993579529,-4.06845273615796,0.106126811056376,-38.3357673302437,0,0
"ENSG00000148773.14",5476.2599963618,7.80591858546784,0.206561000058062,37.7898953978423,0,0
"ENSG00000149131.17",1431.01637716345,-6.62786789900955,0.108821415822237,-60.905914970233,0,0
"ENSG00000149328.16",1481.48313045195,6.17025382221435,0.153658750481329,40.1555642154209,0,0
"ENSG00000149948.14",1817.65929247363,9.3732405103057,0.218188438469519,42.9593821563333,0,0
"ENSG00000151611.17",207.078990811031,-4.14737013079683,0.0948323444336012,-43.733708742176,0,0
"ENSG00000151632.18",27152.3873394524,-13.239111787913,0.254292361634783,-52.062561780472,0,0
"ENSG00000152492.15",3464.94099668356,-2.43120902925976,0.0627832569612791,-38.7238436954486,0,0
"ENSG00000152952.14",6602.75184009943,-11.9947479683002,0.253926710201611,-47.2370470943237,0,0
"ENSG00000153714.6",400.799808285638,-7.17405931289775,0.172243940886852,-41.6505757819975,0,0
"ENSG00000153721.19",372.300428743517,-3.57030340736006,0.0851992600127677,-41.905333530186,0,0
"ENSG00000155093.20",422.124914372546,6.69897748018464,0.167976685454356,39.8804004381008,0,0
"ENSG00000156504.17",2814.16508037451,4.42634943827843,0.0787954000375363,56.1752264240022,0,0
"ENSG00000156515.25",971.971966643038,4.97402923128764,0.131048829279785,37.9555411416018,0,0
"ENSG00000156869.14",195.354794435752,-5.08028476317713,0.122130228223993,-41.597275605345,0,0
"ENSG00000159259.8",727.665610936302,3.8825474580815,0.0832603932611003,46.6313850561098,0,0
"ENSG00000159403.18",1077.45720654855,-7.27445450643487,0.180071142512729,-40.397669526202,0,0
"ENSG00000159674.12",428.887725747752,-8.31350050503814,0.184040965690251,-45.1720108827842,0,0
"ENSG00000159842.16",1431.50396009016,6.69506346516826,0.142934990513028,46.8399196105731,0,0
"ENSG00000160862.13",2320.58884649213,-7.02669244857098,0.15358487656666,-45.7512002851478,0,0
"ENSG00000160991.17",787.405956214397,4.38760334044052,0.116733077881044,37.5866328557845,0,0
"ENSG00000161249.21",1218.78761723434,6.45517905546954,0.135434402523576,47.6627720519226,0,0
"ENSG00000162267.14",1023.59919404724,-9.59319630136096,0.210878141500882,-45.4916580404367,0,0
"ENSG00000162482.5",298.529057111262,-6.89672805499416,0.156951612518633,-43.9417470411488,0,0
"ENSG00000162645.13",1160.82144005534,-9.60843929520186,0.181294306727931,-52.9991231860428,0,0
"ENSG00000162817.7",695.174711007774,-6.4374976849825,0.141595980354467,-45.463844869516,0,0
"ENSG00000162896.6",142.553760034287,-6.79791812028715,0.175867630685711,-38.6536060887495,0,0
"ENSG00000163082.10",972.96474005756,5.81398476979913,0.146948580588502,39.5647562332022,0,0
"ENSG00000163171.8",825.982396551299,3.80992474218544,0.0991858379728373,38.4119832029731,0,0
"ENSG00000163631.18",49104.2576629497,-18.2674693011542,0.44694942124321,-40.8714463715881,0,0
"ENSG00000163814.8",1830.97799193841,9.59273547975485,0.226388640800294,42.3728657314436,0,0
"ENSG00000164045.12",963.54205306895,5.41855847019804,0.112857839533757,48.0122470231878,0,0
"ENSG00000164379.7",1174.77159160803,8.10793915654854,0.211796255249003,38.2817871213836,0,0
"ENSG00000164649.20",1608.45372141018,5.13692058868103,0.12776878313292,40.2048173483581,0,0
"ENSG00000165029.17",268.832846548333,-5.06176553327961,0.127476079109781,-39.7075715587431,0,0
"ENSG00000165480.16",960.885234739613,6.59586149295164,0.139867079393851,47.158069801246,0,0
"ENSG00000165802.23",7494.91257674978,4.02547954381987,0.0898133438764333,44.8205062864399,0,0
"ENSG00000165828.15",580.523569133782,-7.46805375919539,0.179396247453196,-41.6288181342467,0,0
"ENSG00000166503.9",342.446839284565,7.74680767891999,0.162811783766456,47.5813697246405,0,0
"ENSG00000166508.19",6363.34284654705,4.31833841051698,0.0984341528520645,43.8703263592562,0,0
"ENSG00000166825.15",1139.42817557894,-8.90660765848709,0.2247199139178,-39.634260725754,0,0
"ENSG00000167642.13",3214.93267827705,5.98174260579854,0.158917722515877,37.6405004495388,0,0
"ENSG00000167900.12",2148.99134408252,4.95818816325519,0.119008490499793,41.6624741850986,0,0
"ENSG00000168005.9",606.897551470455,3.04638112921077,0.0799512320715845,38.1029916647586,0,0
"ENSG00000168646.14",5710.20946382339,8.74276342790687,0.229856107221144,38.0358108975346,0,0
"ENSG00000169762.17",700.380729019682,-3.38038902497,0.0812401676411699,-41.609823356112,0,0
"ENSG00000170099.6",237.450154098688,-8.07469016123242,0.192171653790219,-42.0181124633866,0,0
"ENSG00000170271.11",536.956990440526,-8.43189370700892,0.202260618088561,-41.6882623354634,0,0
"ENSG00000170312.17",2195.8575359995,7.08857906959902,0.152906720138465,46.358845858311,0,0
"ENSG00000170779.11",990.380583629599,4.09676254729524,0.101573719020252,40.3328989704356,0,0
"ENSG00000171345.13",7566.91028238158,9.06917865544795,0.157575625800816,57.5544511364458,0,0
"ENSG00000171503.13",470.244931763324,-3.35587651432381,0.0644369789295981,-52.0799790752193,0,0
"ENSG00000171557.17",3748.3780825205,-14.0170070257563,0.373565667745454,-37.5222035535326,0,0
"ENSG00000171759.10",470.985424804998,-8.35118399280116,0.198221138381159,-42.1306428820053,0,0
"ENSG00000171766.17",3070.70053292686,-12.0949248717157,0.294753498797101,-41.0340332551623,0,0
"ENSG00000171792.11",856.611814940452,3.54523528638064,0.0880612305148001,40.2587525254352,0,0
"ENSG00000171848.16",5978.18814116838,6.17446490020893,0.145216413789706,42.519056483177,0,0
"ENSG00000171992.13",619.465955012703,-5.72308948797658,0.125650645696909,-45.5476329328354,0,0
"ENSG00000172927.9",855.740967862517,6.39453893933581,0.109659774235344,58.3125305876728,0,0
"ENSG00000173210.21",1596.35265288692,-6.7152408096787,0.149195299466215,-45.0097344467569,0,0
"ENSG00000173281.5",540.667300785015,-5.81186444718954,0.124180379791388,-46.8017931411787,0,0
"ENSG00000173432.13",10670.1844158695,-4.93627678257362,0.113051023280505,-43.664149508188,0,0
"ENSG00000175003.15",373.65582668195,-7.00404823840518,0.156276272517436,-44.8183727803191,0,0
"ENSG00000175063.17",2661.11314855732,8.71030845789135,0.21074851174054,41.3303438584417,0,0
"ENSG00000175832.13",1638.36158659169,8.96836961066868,0.19201331397312,46.7070195555509,0,0
"ENSG00000176046.9",972.16271909926,-10.5655692867012,0.262533448610163,-40.2446596524547,0,0
"ENSG00000176171.12",936.932115474099,-8.12926628518409,0.181699054543867,-44.7402783993103,0,0
"ENSG00000176919.13",283.307193619478,-8.28641331880475,0.196866457380864,-42.0915448423679,0,0
"ENSG00000178999.13",1174.83073824951,7.24041018516733,0.182028776098741,39.776184515133,0,0
"ENSG00000182240.16",549.273371022298,5.80973610612533,0.154364099809766,37.6365755592465,0,0
"ENSG00000182326.17",1945.14562017038,-9.28648770698735,0.237747258839536,-39.0603355526179,0,0
"ENSG00000184363.10",2020.61432830705,8.85451065512559,0.202864985760067,43.6473086863695,0,0
"ENSG00000184368.16",528.125750359129,6.61404420416773,0.16045027459614,41.2217693040138,0,0
"ENSG00000184661.14",475.34552938342,6.5193798966092,0.171599671079134,37.9917971614453,0,0
"ENSG00000184922.15",254.267658069595,6.75241980244904,0.17912670485235,37.6963323699551,0,0
"ENSG00000185432.12",2306.84741976885,-9.53316099953749,0.24141257816112,-39.4890816052468,0,0
"ENSG00000186185.14",697.336984769766,5.8839607409558,0.145431992570802,40.4585032285195,0,0
"ENSG00000186854.11",388.362628227838,4.70722806576859,0.124751504091283,37.7328361694478,0,0
"ENSG00000187134.14",21937.5863223105,-13.4995829615489,0.306893727481459,-43.987809957323,0,0
"ENSG00000187688.15",253.107003015889,8.02659466065395,0.205137213447654,39.1279306458072,0,0
"ENSG00000188112.10",870.605704708029,3.74925216684306,0.0902288703172404,41.5526887753428,0,0
"ENSG00000188761.13",1167.31830555394,7.25141976216463,0.154619320061116,46.898536090434,0,0
"ENSG00000196136.18",9916.86380542232,-11.8322301981599,0.130282830125992,-90.8195668356093,0,0
"ENSG00000196139.14",6300.77288273398,-12.6325413667223,0.269012389485132,-46.9589575071244,0,0
"ENSG00000197249.14",26746.4392572646,-5.03009745306822,0.132280752401936,-38.0259210938279,0,0
"ENSG00000197343.11",1082.64583316597,-6.8300663745015,0.155733494073046,-43.8574014867853,0,0
"ENSG00000197457.10",749.7931854026,7.35958062662682,0.156454370055974,47.0397894542275,0,0
"ENSG00000197601.14",2167.10028578264,6.45482765832466,0.147994443130154,43.6153379937917,0,0
"ENSG00000197712.12",648.120167063892,-3.77251777524373,0.0856188729158591,-44.0617546898933,0,0
"ENSG00000198435.4",1084.95167132263,6.79065195714878,0.163724772517309,41.4760201082637,0,0
"ENSG00000198948.12",361.131932275941,-3.2267053073327,0.07729609776512,-41.7447374528233,0,0
"ENSG00000214274.10",258.959749267269,-6.06292880201258,0.125193897922548,-48.4283092276866,0,0
"ENSG00000227036.10",789.19034658657,7.84514629064458,0.190134288677576,41.2610810244129,0,0
"ENSG00000234906.11",1940.73211562402,-10.6348408115672,0.168388652992518,-63.1565169182734,0,0
"ENSG00000243649.10",1262.27969385704,-7.58006269645536,0.177453557563197,-42.7157550434336,0,0
"ENSG00000244509.4",1392.16919110989,8.93377130906622,0.225506674638394,39.6164385084909,0,0
"ENSG00000250722.6",2747.80768394935,-11.9405449600725,0.277654989001381,-43.0049717565604,0,0
"ENSG00000258947.8",1259.76763670986,6.64229054849768,0.148623945439519,44.6919271915083,0,0
"ENSG00000259207.10",330.846853349822,-7.26794991265901,0.175073334146623,-41.5137459287325,0,0
"ENSG00000260604.3",887.288013574376,-8.70541149996656,0.191937143658998,-45.3555332439085,0,0
"ENSG00000272405.1",971.71977761552,4.48842079822222,0.0910059329610961,49.3200899345866,0,0
"ENSG00000275832.5",1067.32970068472,6.97522125337662,0.178416664887445,39.0951218473732,0,0
"ENSG00000115361.8",286.768305757348,-6.51264860104931,0.173686796793214,-37.4965093564542,1.04997610747088e-307,1.05669417493817e-305
"ENSG00000059804.17",3556.9689833358,12.8142652505607,0.341870970328563,37.4827533272135,1.75917030923467e-307,1.76295586559631e-305
"ENSG00000176244.7",256.957254484139,5.10784756424666,0.136274663805342,37.4820045165758,1.8092808322798e-307,1.80555584233099e-305
"ENSG00000169607.13",461.63356629007,6.8326998122962,0.182559118622793,37.4273269056148,1.40457356513557e-306,1.39581701864163e-304
"ENSG00000023839.12",2771.51820434865,-12.564707560559,0.336309209202767,-37.3605813243833,1.70712768123264e-305,1.68941623153985e-303
"ENSG00000160352.16",441.847983231122,4.67054764871166,0.125152714990776,37.3187880826707,8.13744606553718e-305,8.01960504160057e-303
"ENSG00000095203.15",1142.57399063109,-3.49012731672375,0.0935376062468326,-37.3125575558754,1.02691002251659e-304,1.00785702251205e-302
"ENSG00000138670.19",278.664033142249,-5.25805046982119,0.141097507105162,-37.2653676007352,5.97439294546895e-304,5.83941591966391e-302
"ENSG00000162882.15",239.87243494883,-6.67666575605666,0.179282401901581,-37.2410548120718,1.47887039625868e-303,1.43953486809589e-301
"ENSG00000077782.23",369.909524220221,4.14175224020866,0.111326532120549,37.2036401504343,5.95924507564529e-303,5.77706244047556e-301
"ENSG00000112742.10",933.435793233558,6.52494400610378,0.175558520151574,37.16677493334,2.34946919833525e-302,2.26838385892929e-300
"ENSG00000182963.11",295.256934118188,6.79739003648649,0.183170133824354,37.1097072135387,1.95919462227312e-301,1.88392030257526e-299
"ENSG00000166278.16",522.640062313767,-6.37262972065171,0.171793290274311,-37.0947532961049,3.41357330441476e-301,3.26918465940141e-299
"ENSG00000163132.8",394.324282687782,6.17635398875404,0.167117978653898,36.9580462766683,5.40889591164671e-299,5.1593046906635e-297
"ENSG00000073792.16",1220.22941474566,5.16505552399658,0.139897598799102,36.9202585915273,2.18655322680818e-298,2.07731302759684e-296
"ENSG00000115594.12",328.429318732256,-7.77635645492139,0.210756438736064,-36.8973612457929,5.09398119528359e-298,4.82020507446935e-296
"ENSG00000169247.14",384.73387894472,5.61434265752749,0.152316933208086,36.8596093637043,2.05182369324862e-297,1.93384383088683e-295
"ENSG00000154274.15",287.572066421118,-7.16975178521676,0.194535416669403,-36.8557659472423,2.36432500693362e-297,2.21956850749725e-295
"ENSG00000213625.9",1727.71776279666,-2.49120861053041,0.0676236553928646,-36.8393071338358,4.33796488709502e-297,4.05633874147219e-295
"ENSG00000163825.5",279.039791009062,-7.53232840042566,0.204498530767724,-36.8331663418214,5.43998034000753e-297,5.06686168845172e-295
"ENSG00000196781.16",879.240182916806,-3.01098356564582,0.081817288680642,-36.8013119745218,1.75917358300104e-296,1.63211452226006e-294
"ENSG00000276043.5",1743.45191953267,6.05771705356434,0.164751285713807,36.7688605725804,5.8092568494184e-296,5.36870270157729e-294
"ENSG00000112299.8",940.418330414188,-7.05411999616885,0.191867381622293,-36.765603077106,6.54898589373736e-296,6.02887457217659e-294
"ENSG00000161791.14",350.715666800268,6.2179759205233,0.169145175202826,36.7611781599278,7.70681772201658e-296,7.06736014346007e-294
"ENSG00000106538.10",1007.12555799088,-6.64210193937924,0.181023229758163,-36.6919867038763,9.80181091068458e-295,8.95395426691036e-293
"ENSG00000166347.19",1727.22863092104,-5.17118980737433,0.140958810480221,-36.6858218351662,1.22916136834836e-294,1.11853684519701e-292
"ENSG00000166741.8",1398.62529343329,-10.8572761955992,0.296783046928978,-36.5832088724308,5.28948042618722e-293,4.79505532833484e-291
"ENSG00000167513.9",773.921999881995,4.45981174913447,0.122027479890031,36.5476018447121,1.94661637091159e-292,1.75795001617952e-290
"ENSG00000119922.11",338.720638180047,-4.48490298876351,0.12272797199654,-36.5434457671144,2.26617243736748e-292,2.03878263484527e-290
"ENSG00000235501.8",141.214147764485,-4.92914629308749,0.135302856192117,-36.430467410744,1.40249140191371e-290,1.25700276554161e-288
"ENSG00000010810.18",736.91819580915,6.87645215337867,0.18878047816779,36.4256528011695,1.67157966074171e-290,1.49254468128858e-288
"ENSG00000237649.8",643.951376520659,5.66951788124913,0.155752083497848,36.4009119744935,4.11789543605802e-290,3.66307619856982e-288
"ENSG00000159217.10",643.113668850972,9.15631865121013,0.251609291069649,36.391019633196,5.90414661917818e-290,5.2324397892575e-288
"ENSG00000162073.14",864.832703130786,4.2043110487133,0.115543903961479,36.3871299529136,6.80259065408387e-290,6.00625764405747e-288
"ENSG00000143153.14",2024.80045735678,-2.85434100679971,0.0785103292918912,-36.3562480573435,2.09340706239454e-289,1.84150041255306e-287
"ENSG00000256043.5",251.042061308022,-7.54298137577323,0.207550903029531,-36.3428020098761,3.41411976101309e-289,2.99220510862811e-287
"ENSG00000179348.13",592.01140218862,6.19024961072299,0.170330340246258,36.3426128414547,3.43769020219639e-289,3.00178602913112e-287
"ENSG00000229656.9",140.709036336588,-7.43458373956713,0.204739640934569,-36.3123804732229,1.03180729160432e-288,8.97672343695756e-287
